Date,Location,Gear,Treatment,Cage,Bag,Oyster,Height,Length,Width,Cup.ratio,Shell.shape,Tag.num
8/15/22,Inside,FC,FCi,2,C,50,61,43,16,0.26,1.04,25
8/15/22,Inside,FC,FCi,2,C,51,57,39,16,0.28,0.47,25
8/15/22,Inside,FC,FCi,2,C,52,65,40,17,0.26,0.82,25
8/15/22,Inside,FC,FCi,2,C,53,64,46,21,0.33,0.19,25
8/15/22,Inside,FC,FCi,2,C,54,50,43,11,0.22,4.39,25
8/15/22,Inside,FC,FCi,2,C,55,48,38,14,0.29,1.16,25
8/15/22,Inside,FC,FCi,2,C,56,55,49,18,0.33,2.57,25
8/15/22,Inside,FC,FCi,2,D,57,84,53,18,0.21,2.95,26
8/15/22,Inside,FC,FCi,2,D,58,62,48,18,0.29,1.25,26
8/15/22,Inside,FC,FCi,2,D,59,58,45,15,0.26,1.94,26
8/15/22,Inside,FC,FCi,2,D,60,70,39,19,0.27,1.13,26
8/15/22,Inside,FC,FCi,2,D,61,72,49,20,0.28,0.64,26
8/15/22,Inside,FC,FCi,2,D,62,71,49,17,0.24,1.82,26
8/15/22,Inside,FC,FCi,2,D,63,51,37,17,0.33,0.17,26
8/15/22,Inside,FC,FCi,2,D,64,59,47,17,0.29,1.58,26
8/15/22,Inside,FC,FCi,3,A,65,81,56,16,0.20,4.29,27
8/15/22,Inside,FC,FCi,3,A,66,65,47,23,0.35,0.19,27
8/15/22,Inside,FC,FCi,3,A,67,49,39,11,0.22,2.93,27
8/15/22,Inside,FC,FCi,3,A,68,55,44,15,0.27,1.86,27
8/15/22,Inside,FC,FCi,3,A,69,76,44,18,0.24,1.88,27
8/15/22,Inside,FC,FCi,3,A,70,44,39,13,0.30,2.43,27
8/15/22,Inside,FC,FCi,3,A,71,71,39,17,0.24,1.97,27
8/15/22,Inside,FC,FCi,3,A,72,64,54,18,0.28,2.85,27
8/15/22,Inside,FC,FCi,3,B,73,56,40,17,0.30,0.33,28
8/15/22,Inside,FC,FCi,3,B,74,53,37,13,0.25,1.26,28
8/15/22,Inside,FC,FCi,3,B,75,67,45,17,0.25,1.13,28
8/15/22,Inside,FC,FCi,3,B,76,63,46,14,0.22,2.71,28
8/15/22,Inside,FC,FCi,3,B,77,58,38,19,0.33,0.01,28
8/15/22,Inside,FC,FCi,3,B,78,53,37,16,0.30,0.24,28
8/15/22,Inside,FC,FCi,3,B,79,60,40,17,0.28,0.38,28
8/15/22,Inside,FC,FCi,3,B,80,72,42,14,0.19,3.53,28
8/15/22,Inside,FC,FCi,3,C,81,66,40,17,0.26,0.95,29
8/15/22,Inside,FC,FCi,3,C,82,78,65,23,0.29,2.78,29
8/15/22,Inside,FC,FCi,3,C,83,56,43,14,0.25,2.00,29
8/15/22,Inside,FC,FCi,3,C,84,58,32,13,0.22,1.99,29
8/15/22,Inside,FC,FCi,3,C,85,67,45,18,0.27,0.75,29
8/15/22,Inside,FC,FCi,3,C,86,69,45,19,0.28,0.56,29
8/15/22,Inside,FC,FCi,3,C,87,45,31,15,0.33,0.02,29
8/15/22,Inside,FC,FCi,3,C,88,61,45,16,0.26,1.39,29
8/15/22,Inside,FC,FCi,3,D,89,44,38,11,0.25,3.02,30
8/15/22,Inside,FC,FCi,3,D,90,52,41,15,0.29,1.27,30
8/15/22,Inside,FC,FCi,3,D,91,54,34,14,0.26,0.71,30
8/15/22,Inside,FC,FCi,3,D,92,47,38,14,0.30,1.26,30
8/15/22,Inside,FC,FCi,3,D,93,67,42,18,0.27,0.67,30
8/15/22,Inside,FC,FCi,3,D,94,80,42,17,0.21,3.63,30
8/15/22,Inside,FC,FCi,3,D,95,50,39,10,0.20,3.66,30
8/15/22,Inside,FC,FCi,3,D,96,75,51,20,0.27,0.94,30
8/15/22,Outside,FC,FCo,1,A,1,58,37,14,0.24,1.19,4
8/15/22,Outside,FC,FCo,1,A,2,66,45,19,0.29,0.41,4
8/15/22,Outside,FC,FCo,1,A,3,55,38,13,0.24,1.51,4
8/15/22,Outside,FC,FCo,1,A,4,45,39,19,0.42,1.65,4
8/15/22,Outside,FC,FCo,1,A,5,53,37,15,0.28,0.48,4
8/15/22,Outside,FC,FCo,1,A,6,60,42,12,0.20,3.16,4
8/15/22,Outside,FC,FCo,1,A,7,73,48,20,0.27,0.63,4
8/15/22,Outside,FC,FCo,1,A,8,48,32,17,0.35,0.05,4
8/15/22,Outside,FC,FCo,1,B,9,60,48,18,0.30,1.43,5
8/15/22,Outside,FC,FCo,1,B,10,77,51,20,0.26,1.06,5
8/15/22,Outside,FC,FCo,1,B,11,63,43,18,0.29,0.43,5
8/15/22,Outside,FC,FCo,1,B,12,62,41,14,0.23,1.86,5
8/15/22,Outside,FC,FCo,1,B,13,49,40,12,0.24,2.62,5
8/15/22,Outside,FC,FCo,1,B,14,58,43,19,0.33,0.34,5
8/15/22,Outside,FC,FCo,1,B,15,54,49,15,0.28,3.91,5
8/15/22,Outside,FC,FCo,1,B,16,59,42,21,0.36,0.13,5
8/15/22,Outside,FC,FCo,1,C,17,71,43,17,0.24,1.54,6
8/15/22,Outside,FC,FCo,1,C,18,52,34,12,0.23,1.39,6
8/15/22,Outside,FC,FCo,1,C,19,59,44,20,0.34,0.33,6
8/15/22,Outside,FC,FCo,1,C,20,62,42,18,0.29,0.33,6
8/15/22,Outside,FC,FCo,1,C,21,55,43,13,0.24,2.61,6
8/15/22,Outside,FC,FCo,1,C,22,73,48,26,0.36,0.12,6
8/15/22,Outside,FC,FCo,1,C,23,53,38,15,0.28,0.60,6
8/15/22,Outside,FC,FCo,1,C,24,54,47,20,0.37,1.80,6
8/15/22,Outside,FC,FCo,1,D,25,58,41,14,0.24,1.58,7
8/15/22,Outside,FC,FCo,1,D,26,70,49,19,0.27,0.91,7
8/15/22,Outside,FC,FCo,1,D,27,56,45,15,0.27,2.08,7
8/15/22,Outside,FC,FCo,1,D,28,73,50,20,0.27,0.76,7
8/15/22,Outside,FC,FCo,1,D,29,71,44,17,0.24,1.52,7
8/15/22,Outside,FC,FCo,1,D,30,68,40,21,0.31,0.41,7
8/15/22,Outside,FC,FCo,1,D,31,66,34,15,0.23,2.65,7
8/15/22,Outside,FC,FCo,1,D,32,67,40,19,0.28,0.54,7
8/15/22,Outside,FC,FCo,2,A,33,64,40,21,0.33,0.10,8
8/15/22,Outside,FC,FCo,2,A,34,62,41,18,0.29,0.28,8
8/15/22,Outside,FC,FCo,2,A,35,41,37,13,0.32,2.22,8
8/15/22,Outside,FC,FCo,2,A,36,43,36,12,0.28,1.86,8
8/15/22,Outside,FC,FCo,2,A,37,69,45,21,0.30,0.13,8
8/15/22,Outside,FC,FCo,2,A,38,63,42,19,0.30,0.16,8
8/15/22,Outside,FC,FCo,2,A,39,54,45,17,0.31,1.59,8
8/15/22,Outside,FC,FCo,2,A,40,39,36,13,0.33,2.27,8
8/15/22,Outside,FC,FCo,2,B,41,64,42,18,0.28,0.42,9
8/15/22,Outside,FC,FCo,2,B,42,56,48,15,0.27,3.13,9
8/15/22,Outside,FC,FCo,2,B,43,58,37,13,0.22,1.71,9
8/15/22,Outside,FC,FCo,2,B,44,60,47,20,0.33,0.77,9
8/15/22,Outside,FC,FCo,2,B,45,48,38,17,0.35,0.63,9
8/15/22,Outside,FC,FCo,2,B,46,44,27,10,0.23,1.21,9
8/15/22,Outside,FC,FCo,2,B,47,49,38,14,0.29,1.08,9
8/15/22,Outside,FC,FCo,2,B,48,52,42,19,0.37,0.86,9
8/15/22,Outside,FC,FCo,2,C,49,74,45,19,0.26,1.08,10
8/15/22,Outside,FC,FCo,2,C,50,54,44,16,0.30,1.58,10
8/15/22,Outside,FC,FCo,2,C,51,65,43,18,0.28,0.52,10
8/15/22,Outside,FC,FCo,2,C,52,65,46,18,0.28,0.78,10
8/15/22,Outside,FC,FCo,2,C,53,67,46,19,0.28,0.52,10
8/15/22,Outside,FC,FCo,2,C,54,55,40,16,0.29,0.59,10
8/15/22,Outside,FC,FCo,2,C,55,63,39,15,0.24,1.38,10
8/15/22,Outside,FC,FCo,2,C,56,53,38,14,0.26,0.96,10
8/15/22,Outside,FC,FCo,2,D,57,75,58,23,0.31,1.15,11
8/15/22,Outside,FC,FCo,2,D,58,52,35,22,0.42,0.97,11
8/15/22,Outside,FC,FCo,2,D,59,46,39,13,0.28,2.09,11
8/15/22,Outside,FC,FCo,2,D,60,64,39,18,0.28,0.48,11
8/15/22,Outside,FC,FCo,2,D,61,43,31,12,0.28,0.57,11
8/15/22,Outside,FC,FCo,2,D,62,50,41,17,0.34,1.05,11
8/15/22,Outside,FC,FCo,2,D,63,68,48,17,0.25,1.54,11
8/15/22,Outside,FC,FCo,2,D,64,56,34,13,0.23,1.41,11
8/15/22,Outside,FC,FCo,3,A,65,52,37,16,0.31,0.25,12
8/15/22,Outside,FC,FCo,3,A,66,58,42,18,0.31,0.34,12
8/15/22,Outside,FC,FCo,3,A,67,54,43,13,0.24,2.66,12
8/15/22,Outside,FC,FCo,3,A,68,55,36,17,0.31,0.07,12
8/15/22,Outside,FC,FCo,3,A,69,57,40,15,0.26,0.93,12
8/15/22,Outside,FC,FCo,3,A,70,43,33,14,0.33,0.46,12
8/15/22,Outside,FC,FCo,3,A,71,43,35,14,0.33,0.92,12
8/15/22,Outside,FC,FCo,3,A,72,48,36,13,0.27,1.04,12
8/15/22,Outside,FC,FCo,3,B,73,42,39,14,0.33,2.55,13
8/15/22,Outside,FC,FCo,3,B,74,49,40,14,0.29,1.64,13
8/15/22,Outside,FC,FCo,3,B,75,73,42,20,0.27,0.93,13
8/15/22,Outside,FC,FCo,3,B,76,46,36,15,0.33,0.63,13
8/15/22,Outside,FC,FCo,3,B,77,63,44,16,0.25,1.24,13
8/15/22,Outside,FC,FCo,3,B,78,45,36,16,0.36,0.67,13
8/15/22,Outside,FC,FCo,3,B,79,50,42,13,0.26,2.68,13
8/15/22,Outside,FC,FCo,3,B,80,63,42,18,0.29,0.37,13
8/15/22,Outside,FC,FCo,3,C,81,51,33,12,0.24,1.22,14
8/15/22,Outside,FC,FCo,3,C,82,59,49,18,0.31,1.85,14
8/15/22,Outside,FC,FCo,3,C,83,48,36,16,0.33,0.32,14
8/15/22,Outside,FC,FCo,3,C,84,63,46,15,0.24,2.10,14
8/15/22,Outside,FC,FCo,3,C,85,56,45,13,0.23,3.20,14
8/15/22,Outside,FC,FCo,3,C,86,41,37,13,0.32,2.22,14
8/15/22,Outside,FC,FCo,3,C,87,47,35,12,0.26,1.29,14
8/15/22,Outside,FC,FCo,3,C,88,39,32,12,0.31,1.07,14
8/15/22,Outside,FC,FCo,3,D,89,56,48,13,0.23,4.35,15
8/15/22,Outside,FC,FCo,3,D,90,53,44,14,0.26,2.53,15
8/15/22,Outside,FC,FCo,3,D,91,43,32,12,0.28,0.75,15
8/15/22,Outside,FC,FCo,3,D,92,58,47,20,0.34,1.04,15
8/15/22,Outside,FC,FCo,3,D,93,51,45,13,0.25,3.76,15
8/15/22,Outside,FC,FCo,3,D,94,60,44,19,0.32,0.37,15
8/15/22,Outside,FC,FCo,3,D,95,50,32,15,0.30,0.13,15
8/15/22,Outside,FC,FCo,3,D,96,49,33,14,0.29,0.30,15
9/13/22,Inside,BP,BPi,,,1,74,50,20,0.27,0.81,BPi
9/13/22,Inside,BP,BPi,,,2,83,66,21,0.25,3.48,BPi
9/13/22,Inside,BP,BPi,,,3,66,51,17,0.26,2.19,BPi
9/13/22,Inside,BP,BPi,,,4,66,51,21,0.32,0.85,BPi
9/13/22,Inside,BP,BPi,,,5,52,41,14,0.27,1.66,BPi
9/13/22,Inside,BP,BPi,,,6,70,49,16,0.23,2.33,BPi
9/13/22,Inside,BP,BPi,,,7,69,55,20,0.29,1.81,BPi
9/13/22,Inside,BP,BPi,,,8,65,52,17,0.26,2.54,BPi
9/13/22,Inside,BP,BPi,,,9,65,57,18,0.28,3.86,BPi
9/13/22,Inside,BP,BPi,,,10,56,56,14,0.25,7.78,BPi
9/13/22,Inside,BP,BPi,,,11,78,52,20,0.26,1.20,BPi
9/13/22,Inside,BP,BPi,,,12,65,51,15,0.23,3.37,BPi
9/13/22,Inside,BP,BPi,,,13,80,62,21,0.26,2.51,BPi
9/13/22,Inside,BP,BPi,,,14,72,64,11,0.15,12.06,BPi
9/13/22,Inside,BP,BPi,,,15,65,59,16,0.25,5.92,BPi
9/13/22,Inside,BP,BPi,,,16,82,52,18,0.22,2.63,BPi
9/13/22,Inside,BP,BPi,,,17,62,45,18,0.29,0.66,BPi
9/13/22,Inside,BP,BPi,,,18,52,48,15,0.29,3.87,BPi
9/13/22,Inside,BP,BPi,,,19,57,45,15,0.26,2.00,BPi
9/13/22,Inside,BP,BPi,,,20,64,47,15,0.23,2.33,BPi
9/13/22,Inside,BP,BPi,,,21,79,51,18,0.23,2.20,BPi
9/13/22,Inside,BP,BPi,,,22,50,45,14,0.28,3.39,BPi
9/13/22,Inside,BP,BPi,,,23,76,60,20,0.26,2.67,BPi
9/13/22,Inside,BP,BPi,,,24,75,55,20,0.27,1.50,BPi
9/13/22,Inside,BP,BPi,,,25,61,44,15,0.25,1.67,BPi
9/13/22,Inside,BP,BPi,,,26,69,55,18,0.26,2.65,BPi
9/13/22,Inside,BP,BPi,,,27,73,47,14,0.19,3.77,BPi
9/13/22,Inside,BP,BPi,,,28,59,45,14,0.24,2.45,BPi
9/13/22,Inside,BP,BPi,,,29,74,52,18,0.24,1.89,BPi
9/13/22,Inside,BP,BPi,,,30,58,53,15,0.26,4.99,BPi
9/13/22,Inside,BP,BPi,,,31,62,36,14,0.23,1.86,BPi
9/13/22,Inside,BP,BPi,,,32,54,36,13,0.24,1.21,BPi
9/13/22,Inside,BP,BPi,,,33,49,43,14,0.29,2.73,BPi
9/13/22,Inside,BP,BPi,,,34,56,44,14,0.25,2.28,BPi
9/13/22,Inside,BP,BPi,,,35,69,46,17,0.25,1.36,BPi
9/13/22,Inside,BP,BPi,,,36,72,55,20,0.28,1.59,BPi
9/13/22,Inside,BP,BPi,,,37,58,52,16,0.28,3.97,BPi
9/13/22,Inside,BP,BPi,,,38,67,50,16,0.24,2.44,BPi
9/13/22,Inside,BP,BPi,,,39,53,47,14,0.26,3.73,BPi
9/13/22,Inside,BP,BPi,,,40,67,50,17,0.25,1.91,BPi
9/13/22,Inside,BP,BPi,,,41,65,44,16,0.25,1.35,BPi
9/13/22,Inside,BP,BPi,,,42,66,50,17,0.26,1.93,BPi
9/13/22,Inside,BP,BPi,,,43,68,57,17,0.25,3.98,BPi
9/13/22,Inside,BP,BPi,,,44,65,38,14,0.22,2.30,BPi
9/13/22,Inside,BP,BPi,,,45,62,52,17,0.27,2.85,BPi
9/13/22,Inside,BP,BPi,,,46,59,46,17,0.29,1.31,BPi
9/13/22,Inside,BP,BPi,,,47,55,41,13,0.24,2.07,BPi
9/13/22,Inside,BP,BPi,,,48,75,48,13,0.17,5.00,BPi
9/13/22,Inside,BP,BPi,,,49,81,56,17,0.21,3.56,BPi
9/13/22,Inside,BP,BPi,,,50,66,55,18,0.27,2.95,BPi
9/13/22,Inside,BP,BPi,,,51,65,56,20,0.31,2.67,BPi
9/13/22,Inside,BP,BPi,,,52,63,59,18,0.29,5.18,BPi
9/13/22,Inside,BP,BPi,,,53,53,40,16,0.30,0.67,BPi
9/13/22,Inside,BP,BPi,,,54,60,52,16,0.27,3.63,BPi
9/13/22,Inside,BP,BPi,,,55,78,57,16,0.21,4.30,BPi
9/13/22,Inside,BP,BPi,,,56,62,52,22,0.35,1.53,BPi
9/13/22,Inside,BP,BPi,,,57,55,37,15,0.27,0.54,BPi
9/13/22,Inside,BP,BPi,,,58,45,40,15,0.33,2.00,BPi
9/13/22,Inside,BP,BPi,,,59,57,43,13,0.23,2.57,BPi
9/13/22,Inside,BP,BPi,,,60,62,57,20,0.32,3.70,BPi
9/13/22,Inside,BP,BPi,,,61,68,53,16,0.24,3.23,BPi
9/13/22,Inside,BP,BPi,,,62,51,39,16,0.31,0.61,BPi
9/13/22,Inside,BP,BPi,,,63,69,48,16,0.23,2.11,BPi
9/13/22,Inside,BP,BPi,,,64,58,57,16,0.28,6.49,BPi
9/13/22,Inside,BP,BPi,,,65,55,43,13,0.24,2.61,BPi
9/13/22,Inside,BP,BPi,,,66,55,46,14,0.25,3.03,BPi
9/13/22,Inside,BP,BPi,,,67,67,50,16,0.24,2.44,BPi
9/13/22,Inside,BP,BPi,,,68,56,56,15,0.27,7.09,BPi
9/13/22,Inside,BP,BPi,,,69,69,64,18,0.26,6.31,BPi
9/13/22,Inside,BP,BPi,,,70,88,52,21,0.24,2.02,BPi
9/13/22,Outside,BP,BPo,,,1,54,55,17,0.31,6.07,BPo
9/13/22,Outside,BP,BPo,,,2,59,52,17,0.29,3.31,BPo
9/13/22,Outside,BP,BPo,,,3,63,56,16,0.25,4.87,BPo
9/13/22,Outside,BP,BPo,,,4,70,53,18,0.26,2.06,BPo
9/13/22,Outside,BP,BPo,,,5,55,50,18,0.33,2.97,BPo
9/13/22,Outside,BP,BPo,,,6,80,64,21,0.26,3.08,BPo
9/13/22,Outside,BP,BPo,,,7,68,57,16,0.24,4.61,BPo
9/13/22,Outside,BP,BPo,,,8,57,45,17,0.30,1.23,BPo
9/13/22,Outside,BP,BPo,,,9,49,47,14,0.29,4.59,BPo
9/13/22,Outside,BP,BPo,,,10,75,50,15,0.20,3.57,BPo
9/13/22,Outside,BP,BPo,,,11,77,57,17,0.22,3.56,BPo
9/13/22,Outside,BP,BPo,,,12,73,45,20,0.27,0.64,BPo
9/13/22,Outside,BP,BPo,,,13,56,57,16,0.29,7.09,BPo
9/13/22,Outside,BP,BPo,,,14,75,49,17,0.23,2.17,BPo
9/13/22,Outside,BP,BPo,,,15,65,56,18,0.28,3.46,BPo
9/13/22,Outside,BP,BPo,,,16,44,44,15,0.34,4.09,BPo
9/13/22,Outside,BP,BPo,,,17,68,47,18,0.26,0.98,BPo
9/13/22,Outside,BP,BPo,,,18,54,46,14,0.26,3.16,BPo
9/13/22,Outside,BP,BPo,,,19,72,61,18,0.25,4.46,BPo
9/13/22,Outside,BP,BPo,,,20,62,52,15,0.24,3.95,BPo
9/13/22,Outside,BP,BPo,,,21,56,48,13,0.23,4.35,BPo
9/13/22,Outside,BP,BPo,,,22,66,50,16,0.24,2.45,BPo
9/13/22,Outside,BP,BPo,,,23,78,55,21,0.27,1.12,BPo
9/13/22,Outside,BP,BPo,,,24,56,46,16,0.29,1.97,BPo
9/13/22,Outside,BP,BPo,,,25,61,56,16,0.26,5.24,BPo
9/13/22,Outside,BP,BPo,,,26,69,56,20,0.29,2.10,BPo
9/13/22,Outside,BP,BPo,,,27,64,48,16,0.25,2.00,BPo
9/13/22,Outside,BP,BPo,,,28,65,59,18,0.28,4.74,BPo
9/13/22,Outside,BP,BPo,,,29,55,50,13,0.24,5.42,BPo
9/13/22,Outside,BP,BPo,,,30,62,58,18,0.29,4.93,BPo
9/13/22,Outside,BP,BPo,,,31,71,60,20,0.28,3.19,BPo
9/13/22,Outside,BP,BPo,,,32,64,59,19,0.30,4.49,BPo
9/13/22,Outside,BP,BPo,,,33,58,55,17,0.29,4.90,BPo
9/13/22,Outside,BP,BPo,,,34,67,58,17,0.25,4.51,BPo
9/13/22,Outside,BP,BPo,,,35,58,59,17,0.29,7.08,BPo
9/13/22,Outside,BP,BPo,,,36,65,53,18,0.28,2.39,BPo
9/13/22,Outside,BP,BPo,,,37,54,50,14,0.26,4.95,BPo
9/13/22,Outside,BP,BPo,,,38,65,48,17,0.26,1.51,BPo
9/13/22,Outside,BP,BPo,,,39,72,48,16,0.22,2.35,BPo
9/13/22,Outside,BP,BPo,,,40,65,50,15,0.23,3.08,BPo
9/13/22,Outside,BP,BPo,,,41,53,53,12,0.23,8.35,BPo
9/13/22,Outside,BP,BPo,,,42,53,50,15,0.28,4.61,BPo
9/13/22,Outside,BP,BPo,,,43,68,45,14,0.21,2.91,BPo
9/13/22,Outside,BP,BPo,,,44,59,50,16,0.27,2.98,BPo
9/13/22,Outside,BP,BPo,,,45,55,53,14,0.25,6.30,BPo
9/13/22,Outside,BP,BPo,,,46,65,54,17,0.26,3.21,BPo
9/13/22,Outside,BP,BPo,,,47,59,51,15,0.25,3.92,BPo
9/13/22,Outside,BP,BPo,,,48,72,46,21,0.29,0.29,BPo
9/13/22,Outside,BP,BPo,,,49,57,48,13,0.23,4.24,BPo
9/13/22,Outside,BP,BPo,,,50,60,53,18,0.30,3.13,BPo
9/13/22,Outside,BP,BPo,,,51,65,57,19,0.29,3.42,BPo
9/13/22,Outside,BP,BPo,,,52,50,47,13,0.26,4.92,BPo
9/13/22,Outside,BP,BPo,,,53,51,50,14,0.27,5.68,BPo
9/13/22,Outside,BP,BPo,,,54,56,50,14,0.25,4.57,BPo
9/13/22,Outside,BP,BPo,,,55,53,49,14,0.26,4.66,BPo
9/13/22,Outside,BP,BPo,,,56,75,57,16,0.21,4.25,BPo
9/13/22,Outside,BP,BPo,,,57,66,55,17,0.26,3.46,BPo
9/13/22,Outside,BP,BPo,,,58,49,48,14,0.29,5.13,BPo
9/13/22,Outside,BP,BPo,,,59,56,45,14,0.25,2.59,BPo
9/13/22,Outside,BP,BPo,,,60,70,61,17,0.24,5.36,BPo
9/13/22,Outside,BP,BPo,,,61,55,44,18,0.33,0.97,BPo
9/13/22,Outside,BP,BPo,,,62,59,57,15,0.25,6.85,BPo
9/13/22,Outside,BP,BPo,,,63,57,41,14,0.25,1.54,BPo
9/13/22,Outside,BP,BPo,,,64,55,47,14,0.25,3.42,BPo
9/13/22,Outside,BP,BPo,,,65,69,54,17,0.25,2.89,BPo
9/13/22,Outside,BP,BPo,,,66,49,35,13,0.27,0.85,BPo
9/13/22,Outside,BP,BPo,,,67,47,33,15,0.32,0.11,BPo
9/13/22,Outside,BP,BPo,,,68,50,45,13,0.26,3.94,BPo
9/13/22,Outside,BP,BPo,,,69,57,45,14,0.25,2.53,BPo
9/13/22,Outside,BP,BPo,,,70,50,48,14,0.28,4.86,BPo
9/13/22,Outside,BP,BPo,,,71,55,51,15,0.27,4.64,BPo
9/13/22,Outside,BP,BPo,,,72,63,49,14,0.22,3.50,BPo
9/13/22,Outside,BP,BPo,,,73,35,35,13,0.37,3.01,BPo
9/13/22,Outside,BP,BPo,,,74,43,41,12,0.28,4.05,BPo
9/13/22,Outside,BP,BPo,,,75,65,45,15,0.23,2.00,BPo
9/13/22,Outside,BP,BPo,,,76,65,58,11,0.17,9.79,BPo
9/13/22,Outside,BP,BPo,,,77,58,48,14,0.24,3.47,BPo
9/13/22,Outside,BP,BPo,,,78,47,47,16,0.34,4.37,BPo
9/13/22,Outside,BP,BPo,,,79,61,48,18,0.30,1.33,BPo
9/13/22,Outside,BP,BPo,,,80,69,49,20,0.29,0.59,BPo
9/13/22,Outside,BP,BPo,,,81,70,43,17,0.24,1.39,BPo
9/13/22,Outside,BP,BPo,,,82,63,44,19,0.30,0.29,BPo
9/13/22,Outside,BP,BPo,,,83,57,50,15,0.26,3.80,BPo
9/13/22,Outside,BP,BPo,,,84,64,54,20,0.31,2.14,BPo
9/13/22,Outside,BP,BPo,,,85,63,53,18,0.29,2.63,BPo
9/13/22,Outside,BP,BPo,,,86,65,45,13,0.20,3.33,BPo
9/13/22,Outside,BP,BPo,,,87,62,54,15,0.24,4.77,BPo
9/13/22,Outside,BP,BPo,,,88,45,42,13,0.29,3.56,BPo
9/13/22,Outside,BP,BPo,,,89,68,50,18,0.26,1.44,BPo
9/13/22,Outside,BP,BPo,,,90,50,45,15,0.30,2.95,BPo
9/13/22,Outside,BP,BPo,,,91,53,42,15,0.28,1.45,BPo
9/13/22,Outside,BP,BPo,,,92,50,37,14,0.28,0.81,BPo
9/13/22,Outside,BP,BPo,,,93,55,41,14,0.25,1.54,BPo
9/13/22,Outside,BP,BPo,,,94,50,40,14,0.28,1.54,BPo
9/13/22,Outside,BP,BPo,,,95,54,48,17,0.31,2.66,BPo
9/13/22,Outside,BP,BPo,,,96,51,46,16,0.31,2.81,BPo
9/13/22,Inside,FB,FBi,,1,1,74,57,22,0.30,1.27,1
9/13/22,Inside,FB,FBi,,1,2,75,53,18,0.24,2.09,1
9/13/22,Inside,FB,FBi,,1,3,56,40,15,0.27,0.91,1
9/13/22,Inside,FB,FBi,,1,4,75,52,18,0.24,1.94,1
9/13/22,Inside,FB,FBi,,1,5,80,51,18,0.23,2.32,1
9/13/22,Inside,FB,FBi,,1,6,67,41,15,0.22,1.97,1
9/13/22,Inside,FB,FBi,,1,7,70,48,18,0.26,1.18,1
9/13/22,Inside,FB,FBi,,1,8,49,32,11,0.22,1.48,1
9/13/22,Inside,FB,FBi,,1,9,66,50,16,0.24,2.45,1
9/13/22,Inside,FB,FBi,,1,10,75,49,19,0.25,1.19,1
9/13/22,Inside,FB,FBi,,1,11,75,55,18,0.24,2.47,1
9/13/22,Inside,FB,FBi,,1,12,88,56,20,0.23,2.44,1
9/13/22,Inside,FB,FBi,,1,13,63,54,15,0.24,4.64,1
9/13/22,Inside,FB,FBi,,1,14,85,58,19,0.22,2.86,1
9/13/22,Inside,FB,FBi,,1,15,73,62,19,0.26,4.16,1
9/13/22,Inside,FB,FBi,,1,16,68,49,16,0.24,2.24,1
9/13/22,Inside,FB,FBi,,1,17,52,38,11,0.21,2.62,1
9/13/22,Inside,FB,FBi,,1,18,55,44,17,0.31,1.17,1
9/13/22,Inside,FB,FBi,,1,19,78,45,15,0.19,3.98,1
9/13/22,Inside,FB,FBi,,1,20,80,51,18,0.23,2.32,1
9/13/22,Inside,FB,FBi,,1,21,55,45,17,0.31,1.45,1
9/13/22,Inside,FB,FBi,,1,22,65,50,19,0.29,1.19,1
9/13/22,Inside,FB,FBi,,1,23,73,49,20,0.27,0.68,1
9/13/22,Inside,FB,FBi,,1,24,65,47,18,0.28,0.93,1
9/13/22,Inside,FB,FBi,,1,25,59,55,10,0.17,10.17,1
9/13/22,Inside,FB,FBi,,1,26,96,35,17,0.18,13.09,1
9/13/22,Inside,FB,FBi,,1,27,79,55,18,0.23,2.61,1
9/13/22,Inside,FB,FBi,,1,28,71,50,14,0.20,3.95,1
9/13/22,Inside,FB,FBi,,1,29,68,42,18,0.26,0.78,1
9/13/22,Inside,FB,FBi,,1,30,63,44,17,0.27,0.84,1
9/13/22,Inside,FB,FBi,,1,31,69,58,15,0.22,5.63,1
9/13/22,Inside,FB,FBi,,1,32,40,30,10,0.25,1.25,1
9/13/22,Inside,FB,FBi,,2,33,80,55,20,0.25,1.61,2
9/13/22,Inside,FB,FBi,,2,34,69,47,16,0.23,1.98,2
9/13/22,Inside,FB,FBi,,2,35,61,49,14,0.23,3.59,2
9/13/22,Inside,FB,FBi,,2,36,65,49,18,0.28,1.31,2
9/13/22,Inside,FB,FBi,,2,37,70,50,17,0.24,1.93,2
9/13/22,Inside,FB,FBi,,2,38,71,50,16,0.23,2.55,2
9/13/22,Inside,FB,FBi,,2,39,81,57,20,0.25,1.93,2
9/13/22,Inside,FB,FBi,,2,40,55,45,15,0.27,2.17,2
9/13/22,Inside,FB,FBi,,2,41,72,58,22,0.31,1.71,2
9/13/22,Inside,FB,FBi,,2,42,61,49,16,0.26,2.42,2
9/13/22,Inside,FB,FBi,,2,43,72,50,20,0.28,0.73,2
9/13/22,Inside,FB,FBi,,2,44,82,55,21,0.26,1.30,2
9/13/22,Inside,FB,FBi,,2,45,75,56,21,0.28,1.32,2
9/13/22,Inside,FB,FBi,,2,46,66,37,15,0.23,2.08,2
9/13/22,Inside,FB,FBi,,2,47,58,46,13,0.22,3.43,2
9/13/22,Inside,FB,FBi,,2,48,55,48,16,0.29,2.83,2
9/13/22,Inside,FB,FBi,,2,49,62,45,16,0.26,1.38,2
